Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
287,Vernon Macklin\macklve01,C,25,DET,23,0,135,7.6,13.9,.543,0.0,0.0,,7.6,13.9,.543,3.2,5.6,.571,5.6,8.0,13.5,2.0,1.6,1.6,1.2,3.6,18.3,,121,105
288,Corey Maggette\maggeco01,SF,32,CHA,32,28,881,8.3,22.3,.373,1.4,3.9,.364,6.9,18.4,.375,10.6,12.4,.856,1.3,6.2,7.5,2.3,1.4,0.1,3.5,5.0,28.7,,100,112
289,Jamaal Magloire\magloja01,C,33,TOR,34,1,374,2.4,6.5,.378,0.0,0.0,,2.4,6.5,.378,1.0,3.9,.259,3.6,12.7,16.2,0.9,0.6,1.4,3.2,9.5,5.9,,70,102
290,Ian Mahinmi\mahinia01,C,25,DAL,61,12,1139,6.0,11.0,.546,0.0,0.0,.000,6.0,10.9,.549,4.3,6.8,.639,5.0,8.3,13.3,0.6,1.8,1.4,2.3,8.1,16.3,,113,101
291,Shawn Marion\mariosh01,SF,33,DAL,63,63,1919,7.9,17.7,.446,0.5,1.9,.294,7.3,15.8,.464,2.0,2.5,.796,4.0,8.8,12.7,3.6,1.8,1.0,2.7,2.4,18.3,,100,102
292,Cartier Martin\martica01,SF,27,WAS,17,2,391,7.8,17.8,.440,3.8,10.0,.387,4.0,7.8,.508,1.5,2.5,.579,1.6,6.1,7.7,1.3,1.5,0.3,1.7,4.6,21.0,,109,108
293,Kenyon Martin\martike01,PF,34,LAC,42,0,940,5.6,12.6,.441,0.2,0.7,.231,5.4,11.9,.454,1.1,3.1,.370,2.8,7.6,10.4,1.0,2.5,2.5,1.8,5.9,12.4,,92,102
294,Kevin Martin\martike02,SG,28,HOU,40,40,1264,9.2,22.2,.413,3.2,9.3,.347,6.0,12.9,.462,6.6,7.4,.894,0.5,3.9,4.4,4.6,1.2,0.1,2.9,2.9,28.2,,111,109
295,Roger Mason\masonro01,SG,31,WAS,52,0,697,7.7,19.2,.399,4.4,11.5,.383,3.3,7.7,.423,1.6,2.0,.778,0.5,4.6,5.1,3.5,1.0,0.4,2.4,2.5,21.3,,104,110
296,Wesley Matthews\matthwe02,SG,25,POR,66,53,2228,7.4,18.0,.412,3.0,8.0,.383,4.4,10.1,.434,3.5,4.0,.860,1.3,4.0,5.3,2.7,2.3,0.4,1.7,3.5,21.4,,110,108
297,Jason Maxiell\maxieja01,PF,28,DET,65,42,1466,6.7,14.1,.478,0.0,0.1,.000,6.7,14.0,.480,2.1,3.9,.547,4.6,7.6,12.2,1.5,1.2,1.8,2.6,5.5,15.6,,99,106
298,Eric Maynor\maynoer01,PG,24,OKC,9,0,137,5.3,14.7,.359,2.3,6.4,.353,3.0,8.3,.364,1.5,1.5,1.000,1.1,3.8,4.9,8.3,1.9,0.0,4.1,4.9,14.3,,96,107
299,O.J. Mayo\mayooj01,SG,24,MEM,66,0,1771,9.0,22.0,.408,3.0,8.2,.364,6.0,13.8,.434,4.0,5.1,.773,0.9,5.4,6.3,5.0,2.1,0.7,3.7,4.1,24.9,,101,103
300,Luc Mbah a Moute\mbahalu01,PF,25,MIL,43,22,1009,6.7,13.2,.510,0.1,0.2,.250,6.7,13.0,.514,3.3,5.2,.641,3.9,7.6,11.5,1.5,2.0,1.1,2.0,4.7,16.9,,109,104
301,JaVale McGee\mcgeeja01,C,24,TOT,61,45,1535,10.3,18.6,.556,0.0,0.0,,10.3,18.6,.556,2.6,5.6,.461,5.5,10.6,16.0,1.0,1.2,4.4,2.9,5.6,23.2,,106,101
301,JaVale McGee\mcgeeja01,C,24,WAS,41,40,1124,9.9,18.5,.535,0.0,0.0,,9.9,18.5,.535,2.7,5.4,.500,5.9,10.8,16.7,1.2,1.2,4.7,3.1,5.4,22.4,,104,101
301,JaVale McGee\mcgeeja01,C,24,DEN,20,5,411,11.5,18.8,.612,0.0,0.0,,11.5,18.8,.612,2.4,6.3,.373,4.5,9.8,14.3,0.7,1.2,3.8,2.4,6.0,25.4,,111,102
302,Tracy McGrady*\mcgratr01,SF,32,ATL,52,0,837,6.4,14.7,.437,1.0,2.1,.455,5.5,12.6,.434,3.6,5.3,.675,1.5,8.3,9.8,7.0,1.0,1.0,3.4,2.2,17.4,,102,102
303,Dominic McGuire\mcguido01,PF,26,GSW,64,6,1127,4.3,9.7,.448,0.0,0.2,.000,4.3,9.5,.456,1.8,2.4,.736,3.4,8.0,11.3,5.1,2.0,1.7,2.6,4.8,10.5,,103,107
304,Josh McRoberts\mcrobjo01,PF,24,LAL,50,6,718,4.1,8.7,.475,0.2,0.5,.429,3.9,8.2,.477,1.7,2.7,.639,4.5,8.1,12.6,3.8,1.1,1.3,2.3,5.5,10.2,,108,104
305,Jodie Meeks\meeksjo01,SG,24,PHI,66,50,1644,6.2,15.2,.409,3.2,8.7,.365,3.1,6.5,.468,2.5,2.8,.906,0.6,4.7,5.2,1.8,1.3,0.1,0.9,2.7,18.1,,111,103
306,C.J. Miles\milescj01,SG,24,UTA,56,14,1145,8.1,21.3,.381,2.1,6.9,.307,6.0,14.4,.416,5.0,6.2,.794,1.2,4.1,5.3,3.2,2.1,0.8,2.4,5.6,23.3,,101,108
307,Darko Milicic\milicda01,C,26,MIN,29,23,472,6.4,14.2,.454,0.0,0.0,,6.4,14.2,.454,1.7,4.0,.432,3.8,6.8,10.6,1.9,1.0,2.7,3.5,6.4,14.6,,88,106
308,Andre Miller\millean02,SG,35,DEN,66,7,1809,6.8,15.6,.438,0.5,2.3,.217,6.3,13.2,.478,3.9,4.8,.811,1.5,4.7,6.2,12.4,1.8,0.3,5.0,3.7,18.0,,104,108
309,Brad Miller\millebr01,C,35,MIN,15,1,146,3.2,9.5,.333,2.5,5.3,.467,0.7,4.2,.167,3.5,4.2,.833,1.4,5.3,6.7,8.5,1.4,0.7,4.2,3.5,12.3,,103,108
310,Mike Miller\millemi01,SG,31,MIA,39,2,752,6.4,14.6,.435,3.7,8.2,.453,2.7,6.4,.413,0.1,0.3,.400,1.5,7.4,9.0,2.9,1.0,0.4,2.1,4.1,16.6,,108,103
311,Patty Mills\millspa02,PG,23,SAS,16,3,261,12.5,25.7,.485,4.8,11.1,.429,7.7,14.7,.527,3.0,3.0,1.000,0.8,4.8,5.5,7.7,2.0,0.2,5.1,2.8,32.7,,110,105
312,Paul Millsap\millspa01,PF,26,UTA,64,62,2100,10.6,21.5,.495,0.2,0.8,.226,10.5,20.7,.505,5.0,6.4,.792,4.5,9.6,14.1,3.7,2.9,1.3,2.8,5.5,26.5,,113,102
313,Nazr Mohammed\mohamna01,C,34,OKC,63,1,692,5.9,12.6,.467,0.0,0.1,.000,5.9,12.5,.470,1.0,1.7,.565,4.4,8.3,12.7,1.0,1.5,2.8,1.9,7.5,12.8,,102,102
314,Greg Monroe\monrogr01,C,21,DET,66,66,2082,10.5,20.2,.521,0.0,0.0,.000,10.5,20.1,.522,5.2,7.0,.739,6.2,10.3,16.5,3.9,2.1,1.2,4.2,4.6,26.2,,110,102
315,Jamario Moon\moonja01,SF,31,CHA,8,0,123,3.0,10.3,.292,0.9,4.3,.200,2.1,6.0,.357,0.9,0.9,1.000,0.9,8.6,9.4,2.1,0.4,2.1,3.4,2.1,7.7,,64,110
316,E'Twaun Moore\mooreet01,PG,22,BOS,38,0,331,6.9,18.1,.381,2.7,7.2,.378,4.2,10.9,.382,1.1,1.1,1.000,0.6,4.7,5.3,5.5,1.8,0.5,3.4,5.3,17.7,,89,101
317,Mikki Moore\mooremi01,C,36,GSW,7,0,118,4.0,8.8,.450,0.0,0.0,,4.0,8.8,.450,2.6,3.1,.857,3.1,6.6,9.7,2.2,1.3,1.3,3.1,10.6,10.6,,96,109
318,Darius Morris\morrida01,PG,21,LAL,19,0,169,5.6,13.2,.429,1.3,2.8,.444,4.4,10.4,.424,1.9,2.8,.667,0.6,4.4,5.0,6.6,0.6,0.0,6.0,5.0,14.4,,84,109
319,Marcus Morris\morrima03,PF,22,HOU,17,0,126,6.6,22.4,.296,0.8,7.1,.118,5.8,15.4,.378,2.5,3.3,.750,2.1,4.6,6.6,1.2,0.8,0.8,1.7,5.0,16.6,,78,109
320,Markieff Morris\morrima02,PF,22,PHO,63,7,1227,7.3,18.4,.399,1.8,5.2,.347,5.5,13.2,.420,3.2,4.5,.717,2.9,8.9,11.8,2.7,1.7,1.8,3.0,7.6,19.7,,97,104
321,Anthony Morrow\morroan01,SG,26,NJN,62,18,1636,8.9,21.4,.413,3.5,9.3,.371,5.4,12.1,.446,3.2,3.4,.933,1.0,3.1,4.1,2.0,1.5,0.3,2.3,2.8,24.3,,105,113
322,Timofey Mozgov\mozgoti01,C,25,DEN,44,35,687,7.4,14.1,.526,0.0,0.0,,7.4,14.1,.526,2.9,4.2,.684,3.9,9.3,13.3,1.6,1.1,3.1,3.9,6.4,17.7,,100,103
323,Byron Mullens\mulleby01,C,22,CHA,65,25,1465,9.0,21.3,.425,0.4,1.8,.235,8.6,19.4,.443,3.3,4.0,.821,3.5,8.3,11.8,2.1,0.8,1.9,2.7,4.9,21.8,,94,110
324,Troy Murphy\murphtr01,PF,31,LAL,59,0,956,4.3,9.5,.450,1.6,3.7,.418,2.7,5.8,.471,0.3,0.5,.667,2.2,8.4,10.6,2.8,0.8,0.9,1.4,5.4,10.4,,110,105
325,Hamady N'Diaye\ndiayha01,C,25,WAS,3,0,3,0.0,17.3,.000,0.0,0.0,,0.0,17.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,116
326,Eduardo Najera\najered01,PF,35,CHA,22,0,270,4.7,12.5,.375,1.6,5.7,.276,3.1,6.8,.457,0.4,0.8,.500,2.1,7.6,9.8,2.3,3.7,0.8,1.4,7.8,11.3,,92,105
327,Steve Nash\nashst01,PG,37,PHO,62,62,1961,7.8,14.7,.532,1.5,3.7,.390,6.3,10.9,.580,3.4,3.8,.894,0.7,4.2,4.9,17.5,1.0,0.2,6.1,1.4,20.4,,115,110
328,Gary Neal\nealga01,SG,27,SAS,56,7,1206,9.1,20.8,.436,3.6,8.5,.419,5.5,12.3,.448,2.1,2.7,.781,0.5,4.5,5.1,5.0,1.2,0.1,2.6,3.2,23.9,,107,107
329,Jameer Nelson\nelsoja01,PG,29,ORL,57,57,1706,8.2,19.2,.427,2.7,7.3,.377,5.4,11.9,.459,2.2,2.8,.807,0.9,4.8,5.7,10.3,1.2,0.2,4.3,4.1,21.4,,106,107
330,Joakim Noah\noahjo01,C,26,CHI,64,64,1945,6.9,13.6,.508,0.0,0.0,.000,6.9,13.5,.509,4.3,5.7,.748,6.7,10.7,17.4,4.4,1.1,2.5,2.5,4.5,18.1,,120,96
331,Andres Nocioni\nocioan01,SF,32,PHI,11,1,56,4.8,19.1,.250,1.0,5.7,.167,3.8,13.4,.286,5.7,10.5,.545,1.0,12.4,13.4,1.0,1.0,1.0,4.8,3.8,16.2,,64,98
332,Steve Novak\novakst01,PF,28,NYK,54,0,1020,8.1,17.0,.478,6.7,14.2,.472,1.4,2.8,.509,1.1,1.3,.846,0.5,4.8,5.3,0.6,0.8,0.5,1.1,3.0,24.1,,129,105
333,Dirk Nowitzki\nowitdi01,PF,33,DAL,62,62,2079,11.9,26.1,.457,2.0,5.4,.368,10.0,20.8,.481,8.0,9.0,.896,1.2,9.4,10.6,3.4,1.1,0.8,3.0,3.3,33.9,,110,103
334,Jermaine O'Neal\onealje01,C,33,BOS,25,24,570,4.8,11.2,.433,0.0,0.0,,4.8,11.2,.433,2.0,2.9,.677,3.4,9.1,12.6,0.9,0.7,4.0,2.0,7.5,11.6,,94,96
335,Lamar Odom\odomla01,SF,32,DAL,50,4,1027,6.3,17.8,.352,1.4,5.7,.252,4.9,12.2,.399,3.0,5.0,.592,1.8,8.8,10.6,4.2,1.0,0.9,2.7,5.0,17.0,,89,103
336,Emeka Okafor\okafoem01,C,29,NOH,27,27,781,7.9,14.9,.533,0.0,0.0,,7.9,14.9,.533,2.6,5.1,.514,4.9,10.0,14.8,1.7,1.1,1.8,2.6,5.1,18.5,,105,103
337,Mehmet Okur\okurme01,C,32,NJN,17,14,454,6.1,16.3,.374,2.7,8.4,.319,3.4,7.9,.433,0.4,0.6,.600,2.6,6.9,9.5,3.5,1.1,0.6,2.9,5.3,15.2,,93,111
338,Daniel Orton\ortonda01,PF,21,ORL,16,2,187,4.9,8.7,.567,0.0,0.3,.000,4.9,8.4,.586,3.2,7.2,.440,5.5,5.8,11.2,1.4,2.3,2.6,2.0,8.7,13.0,,112,101
339,Travis Outlaw\outlatr01,SF,27,SAC,39,5,500,6.1,17.7,.343,1.6,6.1,.267,4.5,11.7,.383,3.1,4.7,.674,1.9,4.3,6.2,1.6,1.9,2.1,2.0,3.4,16.9,,91,110
340,Larry Owens\owensla01,SF,29,NJN,7,0,75,2.8,7.8,.364,1.4,3.6,.400,1.4,4.3,.333,2.1,2.8,.750,1.4,7.8,9.2,2.8,0.0,0.7,1.4,7.1,9.2,,107,112
341,Zaza Pachulia\pachuza01,C,27,ATL,58,44,1640,5.5,11.0,.499,0.0,0.0,,5.5,11.0,.499,3.8,5.1,.741,5.0,9.8,14.8,2.6,1.8,0.9,2.6,5.6,14.8,,111,99
342,Jannero Pargo\pargoja01,PG,32,ATL,50,0,671,8.3,20.1,.415,4.2,10.9,.384,4.1,9.1,.452,1.5,1.6,.950,0.7,5.1,5.8,7.6,1.6,0.2,3.9,5.1,22.4,,103,104
343,Jeremy Pargo\pargoje01,PG,25,MEM,44,5,424,6.2,18.7,.333,1.2,4.7,.263,5.0,14.0,.357,2.0,3.4,.593,1.5,3.1,4.6,6.9,1.9,0.0,5.7,5.7,15.7,,77,106
344,Anthony Parker\parkean01,SF,36,CLE,51,51,1280,5.8,13.4,.433,2.1,5.7,.362,3.7,7.7,.484,1.4,2.3,.625,0.4,5.3,5.7,4.9,1.6,0.3,2.1,2.7,15.1,,105,110
345,Tony Parker\parketo01,PG,29,SAS,60,60,1923,11.5,23.9,.480,0.4,1.6,.230,11.1,22.3,.498,6.1,7.6,.799,0.6,4.0,4.6,12.4,1.5,0.1,4.1,2.0,29.4,,112,106
346,Chandler Parsons\parsoch01,SF,23,HOU,63,57,1804,7.2,15.9,.452,1.7,5.2,.337,5.5,10.8,.507,1.2,2.3,.551,2.6,6.1,8.7,3.9,2.1,0.8,2.4,4.1,17.4,,105,105
347,Patrick Patterson\pattepa01,PF,22,HOU,64,1,1483,7.9,18.0,.440,0.0,0.1,.000,7.9,17.9,.443,1.4,2.0,.702,4.0,6.1,10.1,1.9,1.0,1.3,1.7,4.0,17.3,,99,107
348,Chris Paul\paulch01,PG,26,LAC,60,60,2181,10.5,22.0,.478,1.9,5.3,.371,8.5,16.7,.511,6.4,7.5,.861,1.0,4.2,5.3,13.4,3.8,0.1,3.1,3.4,29.3,,126,104
349,Sasha Pavlovic\pavloal01,SF,28,BOS,45,7,527,5.0,12.9,.391,1.7,5.8,.293,3.3,7.1,.471,0.3,0.8,.375,0.4,6.9,7.3,1.8,2.0,1.5,2.0,5.4,12.1,,82,97
350,Nikola Pekovic\pekovni01,C,26,MIN,47,35,1264,10.4,18.5,.564,0.0,0.0,,10.4,18.5,.564,5.7,7.6,.743,7.4,6.7,14.1,1.3,1.2,1.3,3.5,4.0,26.5,,117,107
351,Kendrick Perkins\perkike01,C,27,OKC,65,65,1744,3.8,7.8,.489,0.0,0.0,,3.8,7.8,.489,2.2,3.3,.652,3.6,9.1,12.6,2.3,0.7,2.2,3.5,5.6,9.7,,96,103
352,Johan Petro\petrojo01,C,26,NJN,59,10,920,6.3,15.0,.419,0.1,0.1,1.000,6.3,15.0,.417,1.8,2.1,.838,3.9,9.0,13.0,2.6,1.2,1.3,2.2,7.1,14.5,,97,108
353,Paul Pierce\piercpa01,SF,34,BOS,61,61,2075,10.1,22.8,.443,2.6,7.0,.366,7.5,15.8,.476,7.5,8.8,.852,0.9,7.2,8.1,7.0,1.8,0.7,4.4,3.8,30.2,,106,99
354,Mickael Pietrus\pietrmi01,SG,29,BOS,42,6,921,6.0,15.6,.385,3.5,10.5,.335,2.5,5.1,.489,1.2,1.8,.645,1.0,6.5,7.5,1.4,1.2,0.6,1.9,4.7,16.7,,94,100
355,Dexter Pittman\pittmde01,C,23,MIA,35,6,301,7.7,16.4,.468,0.0,0.0,,7.7,16.4,.468,3.1,4.9,.643,4.7,7.7,12.4,1.6,1.4,1.4,3.0,12.8,18.5,,100,100
356,Quincy Pondexter\pondequ01,SF,23,MEM,64,8,1002,5.7,12.6,.452,1.2,3.9,.301,4.5,8.8,.518,1.7,2.8,.623,2.9,3.7,6.6,1.4,1.4,0.3,1.6,4.7,14.3,,107,106
357,A.J. Price\priceaj01,PG,25,IND,44,1,568,5.5,16.2,.339,2.4,8.2,.295,3.1,8.0,.384,2.6,3.3,.800,1.2,4.5,5.7,8.0,1.9,0.2,3.0,2.8,16.0,,100,106
358,Ronnie Price\pricero01,PG,28,PHO,36,8,517,4.9,13.0,.377,1.3,4.4,.295,3.6,8.6,.419,2.0,2.5,.800,1.8,3.8,5.6,6.7,3.4,0.3,4.6,7.2,13.1,,89,105
359,Tayshaun Prince\princta01,SF,31,DET,63,63,2087,8.7,20.6,.421,1.0,2.7,.356,7.7,17.9,.431,2.3,3.0,.774,1.9,5.4,7.2,3.9,0.7,0.8,1.9,2.0,20.6,,101,109
360,Joel Przybilla\przybjo01,C,32,POR,27,19,449,2.6,5.6,.458,0.0,0.0,,2.6,5.6,.458,1.3,2.1,.611,3.4,12.8,16.2,0.7,0.5,1.9,2.6,7.7,6.4,,89,104
361,Vladimir Radmanovic\radmavl01,SF,31,ATL,49,3,755,5.2,13.9,.376,3.5,9.5,.370,1.7,4.4,.387,1.6,2.0,.759,2.4,7.7,10.1,3.8,1.5,1.1,2.5,4.4,15.5,,104,101
362,Anthony Randolph\randoan01,PF,22,MIN,34,5,517,9.4,19.9,.470,0.0,0.1,.000,9.4,19.8,.472,6.4,8.4,.762,4.2,8.1,12.2,1.9,1.3,3.5,4.0,5.6,25.1,,102,103
363,Zach Randolph\randoza01,PF,30,MEM,28,8,735,9.5,20.5,.463,0.1,0.6,.250,9.4,19.9,.469,4.2,6.3,.659,5.6,10.6,16.2,3.5,1.5,0.3,2.9,4.1,23.3,,106,101
364,Michael Redd\reddmi01,SG,32,PHO,51,2,770,9.7,24.2,.400,2.8,8.9,.318,6.9,15.3,.447,5.9,7.5,.793,0.9,4.2,5.2,2.2,0.9,0.0,2.5,2.0,28.1,,102,111
365,J.J. Redick\redicjj01,SG,27,ORL,65,22,1765,7.6,17.8,.425,3.4,8.2,.418,4.2,9.7,.430,4.4,4.8,.911,0.5,4.0,4.6,5.0,0.8,0.2,2.1,2.8,22.9,,117,109
366,Ryan Reid\reidry01,PF,25,OKC,5,0,17,12.1,15.2,.800,0.0,0.0,,12.1,15.2,.800,0.0,0.0,,3.0,3.0,6.1,0.0,0.0,0.0,3.0,3.0,24.3,,128,112
367,Jason Richardson\richaja01,SG,31,ORL,54,54,1591,8.2,20.2,.408,3.5,9.4,.368,4.8,10.8,.442,1.4,2.3,.594,1.2,5.4,6.6,3.6,1.8,0.7,2.0,3.1,21.3,,103,105
368,Quentin Richardson\richaqu01,SF,31,ORL,48,3,866,4.6,12.3,.376,2.6,7.5,.347,2.0,4.7,.421,1.6,1.9,.833,0.9,6.7,7.7,2.4,1.7,0.4,1.8,4.6,13.4,,102,105
369,Luke Ridnour\ridnolu01,SG,30,MIN,53,53,1750,7.1,16.2,.440,1.4,4.5,.322,5.7,11.7,.485,3.1,3.5,.891,0.6,3.6,4.1,7.4,1.6,0.5,2.8,4.0,18.8,,109,109
370,Nate Robinson\robinna01,PG,27,GSW,51,9,1192,8.9,21.1,.424,2.9,7.9,.365,6.1,13.2,.459,4.1,4.9,.832,0.7,3.7,4.4,10.1,2.6,0.1,3.3,5.1,24.9,,110,110
371,Rajon Rondo\rondora01,PG,25,BOS,53,53,1957,6.9,15.5,.448,0.3,1.1,.238,6.7,14.4,.464,2.9,4.9,.597,1.7,5.3,7.0,16.8,2.6,0.1,5.2,2.7,17.1,,101,99
372,Derrick Rose\rosede01,PG,23,CHI,39,39,1375,11.8,27.2,.435,2.1,6.8,.312,9.7,20.4,.475,7.6,9.4,.812,1.0,4.1,5.1,12.0,1.4,1.1,4.7,2.0,33.4,,112,101
373,Ricky Rubio\rubiori01,PG,21,MIN,41,31,1404,5.1,14.3,.357,1.2,3.4,.340,3.9,10.8,.363,4.6,5.8,.803,0.8,5.5,6.3,12.3,3.3,0.3,4.8,3.6,16.0,,99,104
374,Brandon Rush\rushbr01,SF,26,GSW,65,1,1717,7.1,14.2,.501,3.0,6.6,.452,4.1,7.6,.544,2.0,2.5,.793,1.0,6.6,7.6,2.7,1.1,1.8,2.1,1.9,19.2,,115,110
375,Walker Russell\russewa02,PG,29,DET,28,0,357,5.0,14.3,.347,0.6,2.0,.308,4.4,12.4,.354,2.1,3.3,.636,1.1,2.9,3.9,8.7,2.7,0.2,5.0,4.4,12.7,,82,107
376,John Salmons\salmojo01,SF,32,SAC,46,32,1250,5.7,14.0,.409,1.3,4.5,.295,4.4,9.4,.464,1.2,1.8,.644,0.8,4.6,5.4,3.8,1.5,0.3,1.8,3.1,14.0,,99,112
377,Samardo Samuels\samuesa01,C,23,CLE,54,0,825,6.7,14.7,.455,0.0,0.0,,6.7,14.7,.455,5.2,7.5,.701,4.0,7.5,11.5,1.3,1.3,1.3,3.6,7.2,18.6,,98,108
378,Larry Sanders\sandela01,PF,23,MIL,52,0,643,6.7,14.7,.457,0.0,0.2,.000,6.7,14.5,.462,1.4,3.0,.474,4.9,7.8,12.7,2.6,2.5,6.1,3.4,10.6,14.8,,92,97
379,Brian Scalabrine\scalabr01,PF,33,CHI,28,0,122,6.2,13.2,.467,0.4,3.1,.143,5.7,10.2,.565,1.3,2.6,.500,3.5,5.7,9.3,6.6,2.2,2.6,4.0,4.0,14.1,,98,97
380,Luis Scola\scolalu01,PF,31,HOU,66,66,2067,11.0,22.5,.491,0.0,0.1,.000,11.0,22.4,.493,3.9,5.0,.773,3.1,7.8,10.8,3.5,0.9,0.6,3.9,5.4,26.0,,102,107
381,Thabo Sefolosha\sefolth01,SG,27,OKC,42,42,914,3.8,8.8,.432,1.8,4.0,.437,2.0,4.7,.429,2.1,2.4,.884,1.2,6.0,7.2,2.7,2.1,1.0,2.3,4.4,11.5,,109,104
382,Josh Selby\selbyjo01,PG,20,MEM,28,0,237,5.6,16.1,.347,0.4,3.3,.133,5.1,12.7,.404,2.5,3.1,.786,0.4,2.9,3.3,6.7,1.6,0.0,6.5,3.8,14.1,,73,107
383,Kevin Seraphin\serapke01,C,22,WAS,57,21,1176,9.0,16.9,.531,0.0,0.0,.000,9.0,16.8,.533,2.1,3.1,.671,4.5,7.8,12.4,1.5,0.8,3.4,2.9,5.9,20.0,,105,105
384,Ramon Sessions\sessira01,PG,25,TOT,64,23,1707,7.5,17.5,.428,1.3,3.0,.443,6.1,14.5,.425,6.0,7.7,.782,1.0,5.6,6.6,10.9,1.4,0.1,4.4,3.1,22.3,,108,109
384,Ramon Sessions\sessira01,PG,25,CLE,41,4,1006,7.4,18.5,.398,1.4,3.2,.419,6.0,15.3,.394,6.4,7.7,.830,1.0,5.6,6.6,11.1,1.4,0.1,4.3,3.3,22.5,,107,111
384,Ramon Sessions\sessira01,PG,25,LAL,23,19,701,7.6,16.0,.479,1.3,2.6,.486,6.4,13.3,.477,5.4,7.6,.713,1.1,5.5,6.6,10.7,1.3,0.2,4.5,2.8,22.0,,111,107
385,Iman Shumpert\shumpim01,PG,21,NYK,59,35,1705,6.5,16.1,.401,1.5,4.7,.306,5.0,11.4,.440,2.6,3.3,.798,1.3,4.4,5.6,5.0,3.1,0.2,3.4,5.2,17.0,,96,101
386,Xavier Silas\silasxa01,SG,24,PHI,2,0,39,5.5,20.6,.267,1.4,8.2,.167,4.1,12.4,.333,2.7,4.1,.667,2.7,2.7,5.5,4.1,0.0,0.0,4.1,6.9,15.1,,72,107
387,Bobby Simmons\simmobo01,SF,31,LAC,28,0,418,3.6,11.6,.311,2.6,7.7,.333,1.0,3.9,.267,0.5,0.9,.571,2.2,4.9,7.1,1.4,1.9,0.4,1.3,5.3,10.3,,95,108
388,Chris Singleton\singlch01,SF,22,WAS,66,51,1431,4.2,11.3,.372,1.6,4.6,.346,2.6,6.7,.389,1.1,1.6,.682,1.6,6.9,8.4,1.8,2.5,1.1,1.4,6.4,11.1,,97,105
389,James Singleton\singlja01,PF,30,WAS,12,0,262,8.1,14.8,.547,0.4,1.8,.222,7.7,13.1,.591,2.8,3.0,.933,4.9,11.1,16.0,3.0,1.8,1.6,2.0,5.3,19.4,,122,103
390,Brian Skinner\skinnbr01,C,35,MEM,1,0,4,0.0,13.2,.000,0.0,0.0,,0.0,13.2,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,,0,112
391,Donald Sloan\sloando01,PG,24,TOT,33,11,669,6.2,15.6,.399,0.2,2.0,.080,6.1,13.6,.445,1.8,2.4,.767,1.4,3.9,5.3,8.3,1.0,0.2,3.9,2.9,14.4,,91,112
391,Donald Sloan\sloando01,PG,24,ATL,5,0,20,8.0,21.3,.375,0.0,2.7,.000,8.0,18.6,.429,0.0,0.0,,2.7,10.6,13.3,13.3,2.7,0.0,5.3,8.0,16.0,,86,98
