Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
194,George Hill\hillge01,PG,30,UTA,49,49,1544,6.7,14.1,.477,2.2,5.4,.403,4.5,8.7,.523,3.7,4.6,.801,0.5,3.4,3.9,4.8,1.2,0.3,2.0,2.7,19.3
195,Jordan Hill\hilljo01,C,29,MIN,7,0,47,3.8,10.0,.385,0.0,0.0,,3.8,10.0,.385,1.5,1.5,1.000,6.1,4.6,10.7,0.0,0.8,0.0,3.1,6.9,9.2
196,Solomon Hill\hillso01,SF,25,NOP,80,71,2374,2.8,7.2,.383,1.4,4.1,.348,1.3,3.2,.428,1.6,1.9,.805,0.8,3.9,4.7,2.1,1.1,0.5,1.2,2.8,8.5
197,Darrun Hilliard\hillida01,SG,23,DET,39,1,381,4.4,11.9,.373,1.1,4.3,.261,3.3,7.6,.438,2.0,2.6,.750,0.2,2.9,3.1,3.1,1.0,0.2,2.6,3.7,12.0
198,Jrue Holiday\holidjr01,PG,26,NOP,67,61,2190,6.7,14.7,.454,1.6,4.6,.356,5.0,10.1,.498,2.0,2.8,.708,0.8,3.6,4.3,8.0,1.6,0.7,3.2,2.2,16.9
199,Justin Holiday\holidju01,SG,27,NYK,82,4,1639,5.1,11.8,.433,2.1,6.0,.355,3.0,5.8,.513,1.4,1.8,.825,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8
200,Rondae Hollis-Jefferson\holliro01,SF,22,BRK,78,50,1761,4.8,11.1,.434,0.3,1.4,.224,4.5,9.7,.463,3.9,5.2,.751,2.0,7.3,9.2,3.1,1.7,0.9,2.4,3.6,13.8
201,Richaun Holmes\holmeri01,C,23,PHI,57,17,1193,6.9,12.4,.558,0.8,2.3,.351,6.1,10.1,.606,2.2,3.1,.699,2.8,6.5,9.4,1.8,1.3,1.7,1.7,4.1,16.9
202,Rodney Hood\hoodro01,SG,24,UTA,59,55,1593,6.1,15.1,.408,2.6,6.9,.371,3.6,8.1,.440,2.0,2.6,.783,0.4,4.2,4.6,2.2,0.9,0.2,1.5,3.0,16.9
203,Al Horford\horfoal01,C,30,BOS,68,68,2193,6.2,13.1,.473,1.4,4.0,.355,4.8,9.2,.524,1.8,2.2,.800,1.6,6.1,7.6,5.5,0.9,1.4,1.9,2.3,15.6
204,Danuel House\houseda01,SG,23,WAS,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Dwight Howard\howardw01,C,31,ATL,74,74,2199,6.4,10.0,.633,0.0,0.0,.000,6.4,10.0,.635,3.7,6.9,.533,4.8,10.5,15.4,1.7,1.0,1.5,2.8,3.3,16.4
206,Marcelo Huertas\huertma01,PG,33,LAL,23,1,237,3.8,10.3,.368,0.6,2.9,.211,3.2,7.4,.429,1.4,2.6,.529,0.3,3.3,3.6,7.9,1.5,0.3,2.9,2.4,9.6
207,Josh Huestis\huestjo01,PF,25,OKC,2,0,31,7.0,12.8,.545,2.3,4.6,.500,4.6,8.1,.571,0.0,1.2,.000,4.6,5.8,10.5,3.5,0.0,3.5,0.0,0.0,16.3
208,Kris Humphries\humphkr01,PF,31,ATL,56,4,689,4.5,11.2,.407,1.0,2.8,.352,3.6,8.4,.425,3.3,4.3,.780,3.1,7.6,10.8,1.5,0.8,1.1,1.5,3.6,13.4
209,R.J. Hunter\hunterj01,SG,23,CHI,3,0,9,0.0,4.0,.000,0.0,4.0,.000,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Serge Ibaka\ibakase01,PF,27,TOT,79,79,2422,7.0,14.6,.480,1.8,4.7,.391,5.2,9.9,.522,1.6,1.9,.856,1.9,6.1,8.0,1.1,0.6,1.8,1.6,3.2,17.4
210,Serge Ibaka\ibakase01,PF,27,ORL,56,56,1710,7.2,14.8,.488,1.7,4.5,.388,5.5,10.3,.532,1.6,1.9,.846,2.1,5.9,8.0,1.3,0.7,1.9,1.4,2.9,17.8
210,Serge Ibaka\ibakase01,PF,27,TOR,23,23,712,6.5,14.1,.459,2.1,5.2,.398,4.4,8.9,.494,1.5,1.7,.882,1.5,6.4,7.9,0.8,0.4,1.7,2.0,3.8,16.5
211,Andre Iguodala\iguodan01,SF,33,GSW,76,0,1998,3.9,7.5,.528,1.2,3.2,.362,2.8,4.3,.651,1.3,1.8,.706,0.9,4.6,5.5,4.7,1.4,0.7,1.0,1.7,10.3
212,Ersan Ilyasova\ilyaser01,PF,29,TOT,82,52,2142,6.5,15.0,.431,2.4,6.8,.353,4.1,8.2,.496,2.7,3.5,.778,1.9,6.2,8.1,2.4,1.0,0.4,1.9,3.5,18.0
212,Ersan Ilyasova\ilyaser01,PF,29,OKC,3,0,62,3.5,9.3,.375,1.7,7.0,.250,1.7,2.3,.750,0.0,0.0,,1.2,8.1,9.3,0.6,1.7,0.6,2.3,2.9,8.7
212,Ersan Ilyasova\ilyaser01,PF,29,PHI,53,40,1447,7.1,16.1,.440,2.7,7.4,.359,4.4,8.7,.509,2.7,3.5,.768,1.8,6.0,7.8,2.4,0.8,0.3,1.9,3.3,19.6
212,Ersan Ilyasova\ilyaser01,PF,29,ATL,26,12,633,5.3,12.9,.412,1.8,5.2,.348,3.5,7.6,.455,3.0,3.7,.800,2.4,6.2,8.6,2.4,1.3,0.5,1.9,4.2,15.4
213,Joe Ingles\inglejo01,SF,29,UTA,82,26,1972,3.7,8.2,.452,2.2,5.1,.441,1.5,3.1,.471,0.9,1.2,.735,0.4,4.3,4.8,4.1,1.8,0.1,2.0,3.0,10.6
214,Brandon Ingram\ingrabr01,SF,19,LAL,79,40,2279,4.4,10.8,.402,0.9,3.0,.294,3.5,7.9,.443,2.1,3.4,.621,0.9,4.0,5.0,2.6,0.8,0.6,1.8,2.5,11.7
215,Kyrie Irving\irvinky01,PG,24,CLE,72,72,2525,9.6,20.2,.473,2.5,6.3,.401,7.0,14.0,.505,4.2,4.7,.905,0.7,2.5,3.3,6.0,1.2,0.3,2.6,2.2,25.9
216,Jarrett Jack\jackja01,PG,33,NOP,2,0,33,2.2,3.3,.667,0.0,1.1,.000,2.2,2.2,1.000,2.2,2.2,1.000,0.0,0.0,0.0,5.5,2.2,0.0,3.3,4.4,6.5
217,Demetrius Jackson\jacksde01,PG,22,BOS,5,0,17,6.4,8.5,.750,2.1,2.1,1.000,4.2,6.4,.667,6.4,12.7,.500,4.2,4.2,8.5,6.4,0.0,0.0,0.0,0.0,21.2
218,Pierre Jackson\jackspi01,PG,25,DAL,8,1,84,5.6,16.7,.333,1.3,4.7,.273,4.3,12.0,.357,2.6,3.0,.857,0.4,3.4,3.9,8.1,0.9,0.0,1.3,2.1,15.0
219,Reggie Jackson\jacksre01,PG,26,DET,52,50,1424,7.2,17.1,.419,1.7,4.7,.359,5.5,12.5,.442,3.0,3.4,.868,0.5,2.4,2.9,6.8,0.9,0.1,2.9,3.3,19.0
220,LeBron James\jamesle01,SF,32,CLE,74,74,2794,9.5,17.3,.548,1.6,4.4,.363,7.9,12.9,.611,4.6,6.8,.674,1.2,7.0,8.2,8.3,1.2,0.6,3.9,1.7,25.2
221,Al Jefferson\jeffeal01,C,32,IND,66,1,931,9.1,18.2,.499,0.0,0.0,.000,9.1,18.2,.500,2.5,3.3,.765,2.9,7.8,10.7,2.2,0.7,0.6,1.3,4.8,20.7
222,Richard Jefferson\jefferi01,SF,36,CLE,79,13,1614,3.4,7.7,.446,1.4,4.1,.333,2.0,3.5,.580,1.8,2.4,.741,0.6,3.9,4.5,1.7,0.6,0.2,1.2,3.4,10.0
223,John Jenkins\jenkijo01,SG,25,PHO,4,0,13,5.5,13.8,.400,2.8,5.5,.500,2.8,8.3,.333,5.5,5.5,1.000,0.0,2.8,2.8,2.8,0.0,0.0,0.0,0.0,19.4
224,Brandon Jennings\jennibr01,PG,27,TOT,81,13,1802,3.8,10.7,.359,1.6,5.0,.313,2.3,5.7,.399,2.3,3.0,.750,0.6,3.3,3.9,7.9,1.4,0.1,2.6,2.3,11.5
224,Brandon Jennings\jennibr01,PG,27,NYK,58,11,1428,4.1,10.8,.380,1.7,5.0,.340,2.4,5.8,.415,2.6,3.4,.756,0.5,3.3,3.8,7.2,1.4,0.1,2.7,2.1,12.5
224,Brandon Jennings\jennibr01,PG,27,WAS,23,2,374,2.8,10.2,.274,1.1,5.0,.212,1.7,5.2,.333,1.2,1.6,.706,0.8,3.5,4.2,10.4,1.4,0.0,2.1,3.1,7.8
225,Jonas Jerebko\jerebjo01,PF,29,BOS,78,6,1232,3.3,7.7,.435,1.3,3.8,.346,2.0,3.9,.523,0.8,1.1,.703,1.7,6.2,7.9,2.1,0.7,0.5,1.1,3.6,8.7
226,Amir Johnson\johnsam01,PF,29,BOS,80,77,1608,4.8,8.3,.576,0.6,1.5,.409,4.2,6.8,.612,1.5,2.2,.670,2.6,5.6,8.2,3.1,1.1,1.4,1.7,4.7,11.6
227,Brice Johnson\johnsbr02,PF,22,LAC,3,0,9,8.0,28.0,.286,0.0,0.0,,8.0,28.0,.286,0.0,0.0,,4.0,8.0,12.0,4.0,8.0,4.0,4.0,0.0,16.0
228,James Johnson\johnsja01,PF,29,MIA,76,5,2085,6.4,13.3,.479,1.5,4.4,.340,4.9,8.9,.548,2.6,3.7,.707,1.1,5.4,6.5,4.8,1.3,1.5,3.0,3.4,16.8
229,Joe Johnson\johnsjo02,SF,35,UTA,78,14,1843,5.3,12.2,.436,2.1,5.0,.411,3.3,7.2,.454,1.2,1.5,.818,0.6,4.1,4.7,2.8,0.7,0.4,1.3,1.8,14.0
230,Stanley Johnson\johnsst04,SF,20,DET,77,1,1371,3.4,9.6,.353,1.2,4.0,.292,2.2,5.5,.398,0.9,1.4,.679,0.9,4.0,5.0,2.8,1.5,0.6,1.9,3.2,8.9
231,Tyler Johnson\johnsty01,PG,24,MIA,73,0,2178,5.9,13.6,.433,1.5,4.1,.372,4.4,9.5,.460,3.2,4.2,.768,0.8,4.0,4.8,3.9,1.4,0.7,1.5,2.9,16.6
232,Wesley Johnson\johnswe01,SF,29,LAC,68,3,810,3.2,8.9,.365,1.3,5.2,.246,2.0,3.6,.537,0.5,0.8,.647,1.2,6.9,8.0,1.0,1.3,1.3,0.8,3.7,8.3
233,Nikola Jokic\jokicni01,C,21,DEN,73,59,2038,8.7,15.1,.578,0.8,2.5,.324,7.9,12.6,.628,3.3,4.0,.825,3.7,8.9,12.7,6.3,1.1,1.0,3.0,3.8,21.6
234,Dahntay Jones\jonesda02,SF,36,CLE,1,0,12,9.0,24.0,.375,0.0,6.0,.000,9.0,18.0,.500,9.0,12.0,.750,3.0,3.0,6.0,3.0,0.0,0.0,3.0,3.0,27.0
235,Damian Jones\jonesda03,C,21,GSW,10,0,85,3.4,6.8,.500,0.0,0.0,,3.4,6.8,.500,1.3,4.2,.300,3.8,5.9,9.7,0.0,0.4,1.7,2.5,6.4,8.0
236,Derrick Jones\jonesde02,SF,19,PHO,32,8,545,4.5,8.0,.562,0.2,0.7,.273,4.3,7.3,.591,1.9,2.7,.707,2.6,2.6,5.2,0.8,0.9,0.9,0.9,4.2,11.1
237,James Jones\jonesja02,SF,36,CLE,48,2,381,4.2,8.7,.478,2.9,6.2,.470,1.2,2.5,.500,1.2,1.9,.650,0.3,3.2,3.5,1.3,0.6,0.9,0.9,3.5,12.5
238,Terrence Jones\joneste01,PF,25,TOT,54,12,1270,6.5,13.9,.470,0.5,2.1,.253,6.0,11.8,.508,2.9,4.8,.606,1.8,6.8,8.7,1.7,1.1,1.5,1.4,1.9,16.6
238,Terrence Jones\joneste01,PF,25,NOP,51,12,1264,6.6,13.9,.472,0.5,2.1,.253,6.0,11.8,.512,2.9,4.8,.606,1.9,6.8,8.6,1.7,1.1,1.5,1.4,1.9,16.6
238,Terrence Jones\joneste01,PF,25,MIL,3,0,6,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,18.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0
239,Tyus Jones\jonesty01,PG,20,MIN,60,0,774,3.5,8.4,.414,1.2,3.4,.356,2.3,5.0,.454,1.5,2.0,.767,0.5,2.7,3.1,7.3,2.2,0.2,1.8,2.3,9.7
240,DeAndre Jordan\jordade01,C,28,LAC,81,81,2570,5.8,8.1,.714,0.0,0.0,.000,5.8,8.1,.717,2.9,6.0,.482,4.2,11.4,15.6,1.3,0.7,1.9,1.6,3.0,14.4
241,Cory Joseph\josepco01,PG,25,TOR,80,22,2003,5.4,11.9,.452,0.9,2.4,.356,4.5,9.5,.477,1.7,2.2,.770,0.9,3.3,4.2,4.8,1.2,0.2,1.9,2.5,13.3
242,Frank Kaminsky\kaminfr01,C,23,CHO,75,16,1954,5.9,14.8,.399,2.1,6.5,.328,3.8,8.3,.455,2.2,2.9,.756,1.1,5.1,6.2,3.0,0.8,0.6,1.4,2.6,16.1
243,Enes Kanter\kanteen01,C,24,OKC,72,0,1533,9.4,17.3,.545,0.1,0.9,.132,9.3,16.4,.568,5.3,6.7,.786,4.6,6.7,11.3,1.6,0.8,0.9,2.9,3.6,24.3
244,Ryan Kelly\kellyry01,PF,25,ATL,16,0,110,2.6,9.2,.286,1.3,3.3,.400,1.3,5.9,.222,1.6,2.0,.833,0.3,5.6,5.9,2.6,1.3,1.6,1.3,1.6,8.2
245,Michael Kidd-Gilchrist\kiddgmi01,SF,23,CHO,81,81,2349,4.5,9.5,.477,0.0,0.1,.111,4.5,9.3,.483,2.3,3.0,.784,2.4,6.3,8.7,1.7,1.2,1.2,0.9,2.9,11.4
246,Sean Kilpatrick\kilpase01,SG,27,BRK,70,24,1754,6.3,15.1,.415,2.2,6.3,.341,4.1,8.8,.468,4.2,5.0,.843,0.5,5.3,5.7,3.2,0.9,0.1,2.8,2.4,18.9
247,Brandon Knight\knighbr03,SG,25,PHO,54,5,1140,6.6,16.6,.398,1.4,4.4,.324,5.2,12.2,.425,4.2,4.9,.857,0.8,2.9,3.7,4.1,0.9,0.2,2.8,2.7,18.8
248,Kyle Korver\korveky01,SG,35,TOT,67,22,1753,4.9,10.6,.464,3.3,7.4,.451,1.6,3.2,.494,0.8,0.9,.905,0.1,3.7,3.8,2.3,0.7,0.4,1.4,2.2,13.9
248,Kyle Korver\korveky01,SG,35,ATL,32,21,894,4.3,9.9,.439,2.6,6.4,.409,1.7,3.5,.494,1.0,1.1,.889,0.0,3.6,3.6,3.0,0.9,0.5,1.6,1.9,12.3
248,Kyle Korver\korveky01,SG,35,CLE,35,1,859,5.5,11.3,.487,4.1,8.4,.485,1.4,2.9,.493,0.6,0.6,.933,0.3,3.8,4.1,1.5,0.5,0.3,1.2,2.5,15.6
249,Kosta Koufos\koufoko01,C,27,SAC,71,62,1419,5.5,9.9,.551,0.0,0.0,.000,5.5,9.9,.552,1.0,1.6,.613,3.0,7.2,10.2,1.2,0.9,1.2,1.5,4.4,11.9
250,Mindaugas Kuzminskas\kuzmimi01,SF,27,NYK,68,5,1016,5.6,13.1,.428,1.9,6.0,.321,3.7,7.1,.517,1.9,2.4,.809,1.7,2.8,4.5,2.4,1.0,0.4,1.8,2.8,15.1
251,Skal Labissiere\labissk01,PF,20,SAC,33,12,612,6.9,12.8,.537,0.2,0.5,.375,6.7,12.4,.543,3.1,4.4,.703,3.0,6.5,9.5,1.6,0.9,0.8,2.2,3.8,17.0
252,Jeremy Lamb\lambje01,SG,24,CHO,62,5,1143,7.1,15.5,.460,1.3,4.6,.281,5.8,10.9,.536,3.5,4.1,.853,0.9,7.4,8.3,2.4,0.9,0.7,1.3,3.1,19.0
253,Nicolas Laprovittola\laproni01,PG,27,SAS,18,3,174,4.1,9.7,.426,2.1,5.6,.370,2.1,4.1,.500,1.9,1.9,1.000,0.2,1.9,2.1,5.8,0.8,0.2,3.9,3.9,12.2
254,Joffrey Lauvergne\lauvejo01,PF-C,25,TOT,70,1,980,5.4,12.3,.440,1.2,3.6,.337,4.2,8.7,.483,1.7,2.7,.630,2.6,6.6,9.2,2.6,0.9,0.2,2.1,3.0,13.8
254,Joffrey Lauvergne\lauvejo01,PF,25,OKC,50,0,739,5.4,11.9,.455,1.3,3.8,.346,4.1,8.1,.506,1.8,2.8,.638,2.5,6.4,8.9,2.5,0.9,0.3,1.9,3.5,13.9
254,Joffrey Lauvergne\lauvejo01,C,25,CHI,20,1,241,5.5,13.7,.402,0.9,3.0,.300,4.6,10.8,.431,1.3,2.2,.600,3.1,7.0,10.2,2.8,1.0,0.0,2.4,1.8,13.3
255,Zach LaVine\lavinza01,SG,21,MIN,47,47,1749,6.7,14.6,.459,2.5,6.4,.387,4.2,8.2,.515,2.4,2.9,.836,0.4,2.9,3.3,2.9,0.8,0.2,1.7,2.1,18.3
256,Ty Lawson\lawsoty01,PG,29,SAC,69,24,1732,4.9,10.8,.454,0.7,2.5,.288,4.2,8.4,.502,3.6,4.5,.797,0.9,2.8,3.7,6.9,1.5,0.1,2.7,2.5,14.2
257,Jake Layman\laymaja01,SF,22,POR,35,1,249,3.8,12.9,.292,1.9,7.4,.255,1.9,5.5,.342,1.9,2.5,.765,0.9,2.6,3.5,1.6,1.3,0.4,1.6,3.2,11.3
258,Courtney Lee\leeco01,SG,31,NYK,77,74,2459,4.7,10.3,.456,1.6,3.9,.401,3.1,6.4,.490,1.2,1.4,.867,0.8,3.0,3.8,2.6,1.2,0.4,1.0,2.1,12.2
259,David Lee\leeda02,PF,33,SAS,79,10,1477,6.0,10.2,.590,0.0,0.0,,6.0,10.2,.590,1.9,2.8,.708,3.6,7.1,10.7,3.0,0.8,1.0,2.0,3.0,14.0
260,Alex Len\lenal01,C,23,PHO,77,34,1560,5.3,10.7,.497,0.1,0.3,.250,5.2,10.4,.503,3.5,4.8,.721,3.6,8.2,11.8,1.0,0.9,2.3,2.4,5.6,14.1
261,Kawhi Leonard\leonaka01,SF,25,SAS,74,74,2474,9.3,19.1,.485,2.1,5.6,.380,7.1,13.5,.529,6.8,7.8,.880,1.2,5.1,6.3,3.8,1.9,0.8,2.2,1.8,27.5
262,Meyers Leonard\leoname01,PF,24,POR,74,12,1222,4.3,11.1,.386,2.2,6.3,.347,2.1,4.9,.436,1.0,1.2,.875,0.8,6.2,7.0,2.1,0.4,0.8,1.0,5.1,11.8
263,Jon Leuer\leuerjo01,PF,27,DET,75,34,1944,5.7,12.0,.480,0.9,3.1,.293,4.8,8.9,.545,1.8,2.1,.867,1.9,5.6,7.4,2.1,0.6,0.5,1.2,2.7,14.2
264,Caris LeVert\leverca01,SF,22,BRK,57,26,1237,5.0,11.1,.450,1.7,5.4,.321,3.3,5.7,.571,1.9,2.7,.720,0.7,4.8,5.5,3.2,1.4,0.2,1.7,2.6,13.6
265,DeAndre Liggins\liggide01,SG,28,TOT,62,19,777,2.5,6.6,.387,0.8,2.1,.370,1.8,4.4,.396,1.2,1.9,.625,0.9,4.1,5.0,2.5,2.2,0.6,1.9,3.8,7.0
265,DeAndre Liggins\liggide01,SG,28,CLE,61,19,752,2.5,6.5,.382,0.8,2.2,.378,1.7,4.4,.385,1.1,1.8,.622,0.8,4.0,4.8,2.6,2.2,0.7,2.0,3.7,6.9
265,DeAndre Liggins\liggide01,SG,28,DAL,1,0,25,4.3,8.6,.500,0.0,1.4,.000,4.3,7.2,.600,2.9,4.3,.667,4.3,5.8,10.1,0.0,2.9,0.0,0.0,4.3,11.5
266,Damian Lillard\lillada01,PG,26,POR,75,75,2694,8.8,19.9,.444,2.9,7.7,.370,6.0,12.1,.492,6.5,7.3,.895,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,27.0
267,Jeremy Lin\linje01,PG,28,BRK,36,33,883,7.1,16.3,.438,2.4,6.4,.372,4.8,9.9,.480,4.7,5.7,.816,0.4,5.1,5.5,7.5,1.7,0.6,3.5,3.2,21.3
268,Shaun Livingston\livinsh01,PG,31,GSW,76,3,1345,4.6,8.5,.547,0.0,0.1,.333,4.6,8.4,.550,1.1,1.6,.700,0.7,3.3,4.0,3.7,1.0,0.5,1.7,3.2,10.4
269,Shawn Long\longsh01,C,24,PHI,18,0,234,9.4,16.8,.560,1.1,2.9,.368,8.3,13.8,.600,2.9,5.4,.543,6.3,6.8,13.1,2.0,1.4,1.4,2.0,7.5,22.8
270,Kevon Looney\looneke01,C,20,GSW,53,4,447,4.5,8.6,.523,0.2,0.7,.222,4.3,7.9,.551,1.7,2.7,.618,3.5,6.4,10.0,2.3,1.2,1.4,1.4,5.2,10.9
271,Brook Lopez\lopezbr01,C,28,BRK,75,75,2222,9.0,19.0,.474,2.2,6.3,.346,6.8,12.7,.536,4.8,5.9,.810,2.0,4.6,6.5,2.9,0.6,2.0,3.0,3.1,24.9
272,Robin Lopez\lopezro01,C,28,CHI,81,81,2271,6.1,12.3,.493,0.0,0.0,.000,6.1,12.3,.494,1.2,1.6,.721,3.9,4.4,8.2,1.3,0.3,1.9,1.4,2.4,13.3
273,Kevin Love\loveke01,PF,28,CLE,60,60,1885,7.1,16.6,.427,2.8,7.4,.373,4.3,9.1,.471,4.9,5.6,.871,2.8,9.9,12.7,2.2,1.0,0.4,2.3,2.4,21.8
274,Kyle Lowry\lowryky01,PG,30,TOR,60,60,2244,6.8,14.7,.464,3.1,7.5,.412,3.7,7.2,.518,4.8,5.9,.819,0.8,3.8,4.6,6.7,1.4,0.3,2.8,2.7,21.6
275,John Lucas III\lucasjo02,PG,34,MIN,5,0,11,3.3,13.1,.250,0.0,3.3,.000,3.3,9.8,.333,0.0,0.0,,0.0,0.0,0.0,3.3,6.5,0.0,0.0,0.0,6.5
276,Timothe Luwawu-Cabarrot\luwawti01,SF,21,PHI,69,19,1190,4.4,10.9,.402,1.5,4.9,.311,2.9,6.1,.475,3.2,3.7,.854,0.8,3.8,4.5,2.3,1.0,0.3,2.2,4.7,13.5
277,Trey Lyles\lylestr01,PF,21,UTA,71,4,1158,4.9,13.6,.362,2.0,6.3,.319,2.9,7.3,.400,1.8,2.5,.722,1.5,5.8,7.3,2.1,0.8,0.6,2.0,3.0,13.7
278,Sheldon Mac\mcclesh01,SG,24,WAS,30,3,287,3.8,9.4,.400,0.9,3.8,.233,2.9,5.6,.511,2.9,3.4,.852,0.5,3.8,4.3,1.9,1.0,0.3,0.6,2.1,11.3
279,Shelvin Mack\macksh01,PG,26,UTA,55,9,1205,5.1,11.4,.446,1.1,3.6,.308,4.0,7.8,.510,1.6,2.3,.688,0.6,3.1,3.7,4.6,1.3,0.1,2.7,3.0,12.8
280,Ian Mahinmi\mahinia01,C,30,WAS,31,0,555,4.2,7.2,.586,0.0,0.0,,4.2,7.2,.586,2.8,4.9,.573,3.0,6.7,9.7,1.2,2.1,1.6,2.2,5.8,11.2
281,Thon Maker\makerth01,C,19,MIL,57,34,562,5.3,11.6,.459,1.8,4.7,.378,3.5,6.9,.514,2.0,3.1,.653,2.6,4.7,7.3,1.5,0.6,1.7,1.1,5.4,14.5
282,Boban Marjanovic\marjabo01,C,28,DET,35,0,293,8.8,16.2,.545,0.0,0.0,,8.8,16.2,.545,5.8,7.1,.810,5.7,10.3,16.0,1.1,0.7,1.5,1.2,3.1,23.5
283,Jarell Martin\martija01,PF,22,MEM,42,3,558,3.7,9.7,.384,0.6,1.6,.360,3.2,8.1,.389,2.6,3.2,.800,2.7,7.7,10.5,0.5,1.1,0.6,1.8,5.9,10.6
284,Wesley Matthews\matthwe02,SG,30,DAL,73,73,2495,4.8,12.2,.393,2.5,6.9,.363,2.3,5.3,.432,2.1,2.6,.816,0.3,3.5,3.7,3.0,1.1,0.2,1.5,2.3,14.2
285,Luc Mbah a Moute\mbahalu01,SF,30,LAC,80,76,1787,3.8,7.6,.505,0.9,2.2,.391,3.0,5.4,.552,1.2,1.8,.678,0.9,2.5,3.4,0.8,1.6,0.7,0.9,2.5,9.8
286,James Michael McAdoo\mcadoja01,PF,24,GSW,52,2,457,4.9,9.2,.530,0.2,0.6,.250,4.7,8.6,.550,1.7,3.3,.500,2.7,4.5,7.2,1.4,1.4,2.3,1.5,3.7,11.6
287,Patrick McCaw\mccawpa01,SG,21,GSW,71,20,1074,3.6,8.2,.433,1.4,4.1,.333,2.2,4.1,.533,1.0,1.2,.784,0.7,2.6,3.4,2.6,1.1,0.5,1.2,2.1,9.5
288,C.J. McCollum\mccolcj01,SG,25,POR,80,80,2796,8.9,18.6,.480,2.4,5.7,.421,6.5,12.9,.506,3.5,3.8,.912,0.8,2.9,3.7,3.7,0.9,0.5,2.2,2.6,23.7
289,T.J. McConnell\mccontj01,PG,24,PHI,81,51,2133,4.0,8.6,.461,0.2,0.9,.200,3.8,7.7,.492,1.2,1.5,.811,0.7,3.6,4.2,9.0,2.3,0.2,2.7,2.3,9.4
290,Chris McCullough\mcculch01,PF,21,TOT,16,0,80,7.2,14.4,.500,0.5,3.2,.143,6.8,11.3,.600,1.4,2.3,.600,4.1,4.5,8.6,0.9,0.9,0.9,1.4,3.2,16.2
290,Chris McCullough\mcculch01,PF,21,BRK,14,0,72,8.0,15.5,.516,0.5,3.0,.167,7.5,12.5,.600,1.0,1.5,.667,4.5,4.0,8.5,1.0,0.5,1.0,1.0,3.5,17.5
290,Chris McCullough\mcculch01,PF,21,WAS,2,0,8,0.0,4.5,.000,0.0,4.5,.000,0.0,0.0,,4.5,9.0,.500,0.0,9.0,9.0,0.0,4.5,0.0,4.5,0.0,4.5
291,K.J. McDaniels\mcdankj01,SF,23,TOT,49,0,505,5.5,12.0,.456,1.4,4.7,.303,4.1,7.3,.553,2.3,2.7,.842,1.1,4.8,5.8,0.9,1.4,1.3,2.1,3.5,14.7
291,K.J. McDaniels\mcdankj01,SF,23,HOU,29,0,212,5.3,11.5,.456,1.5,4.6,.333,3.7,7.0,.537,1.5,1.7,.900,1.0,4.1,5.1,0.7,1.2,1.4,1.7,4.1,13.6
291,K.J. McDaniels\mcdankj01,SF,23,BRK,20,0,293,5.7,12.4,.455,1.4,4.8,.282,4.3,7.6,.565,2.8,3.4,.821,1.1,5.3,6.4,1.1,1.5,1.2,2.3,3.1,15.5
292,Doug McDermott\mcderdo01,SF,25,TOT,66,5,1508,5.3,11.9,.447,1.8,5.0,.370,3.5,6.9,.502,1.7,2.0,.845,0.5,3.8,4.3,1.4,0.3,0.1,0.9,1.9,14.1
